Term	list	set	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	database	direction
GO_Biological_Process_2021.18010	regulation of animal organ morphogenesis (GO:2000027)	1	9	0.0332545104577823	0.141805503143808	0	0	33.6435810810811	114.508110608499	CITED2	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.18110	negative regulation of platelet aggregation (GO:0090331)	1	9	0.0332545104577823	0.141805503143808	0	0	33.6435810810811	114.508110608499	PRKCD	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.18210	cellular response to leptin stimulus (GO:0044320)	1	9	0.0332545104577823	0.141805503143808	0	0	33.6435810810811	114.508110608499	NR4A3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.18310	chylomicron remodeling (GO:0034371)	1	9	0.0332545104577823	0.141805503143808	0	0	33.6435810810811	114.508110608499	LPL	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.18410	peptidyl-cysteine modification (GO:0018198)	1	9	0.0332545104577823	0.141805503143808	0	0	33.6435810810811	114.508110608499	S100A8	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.18510	peroxisomal transport (GO:0043574)	1	9	0.0332545104577823	0.141805503143808	0	0	33.6435810810811	114.508110608499	PEX6	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.18610	regulation of peroxisome proliferator activated receptor signaling pathway (GO:0035358)	1	9	0.0332545104577823	0.141805503143808	0	0	33.6435810810811	114.508110608499	CITED2	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.18710	phosphatidylglycerol biosynthetic process (GO:0006655)	1	9	0.0332545104577823	0.141805503143808	0	0	33.6435810810811	114.508110608499	PGS1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.18810	response to leptin (GO:0044321)	1	9	0.0332545104577823	0.141805503143808	0	0	33.6435810810811	114.508110608499	NR4A3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.18910	histone phosphorylation (GO:0016572)	1	9	0.0332545104577823	0.141805503143808	0	0	33.6435810810811	114.508110608499	PRKCD	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.19010	mast cell mediated immunity (GO:0002448)	1	9	0.0332545104577823	0.141805503143808	0	0	33.6435810810811	114.508110608499	NR4A3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.19110	positive regulation of sequestering of triglyceride (GO:0010890)	1	9	0.0332545104577823	0.141805503143808	0	0	33.6435810810811	114.508110608499	LPL	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.19210	mitochondrial respirasome assembly (GO:0097250)	1	9	0.0332545104577823	0.141805503143808	0	0	33.6435810810811	114.508110608499	HIGD2A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.19310	very-low-density lipoprotein particle remodeling (GO:0034372)	1	9	0.0332545104577823	0.141805503143808	0	0	33.6435810810811	114.508110608499	LPL	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.19410	regulation of GTPase activity (GO:0043087)	3	189	0.0341576807158361	0.142930647032246	0	0	4.42181899641577	14.9314560359297	LRCH1;ARHGAP27;RRP1B	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.19510	neutrophil degranulation (GO:0043312)	5	481	0.0344519662094362	0.142930647032246	0	0	2.91851740696279	9.83011883599312	NRAS;PRKCD;S100A8;HSPA1B;HSPA1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.19610	negative regulation of apoptotic signaling pathway (GO:2001234)	2	78	0.0346903001238301	0.142930647032246	0	0	7.15537130497477	24.051314981516	GHITM;HSPA1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.19710	regulation of cellular response to heat (GO:1900034)	2	79	0.0355065446038959	0.142930647032246	0	0	7.06208859633517	23.5735218202804	HSPA1B;HSPA1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.19810	positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)	2	79	0.0355065446038959	0.142930647032246	0	0	7.06208859633517	23.5735218202804	HSPA1B;HSPA1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.19910	positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060)	2	79	0.0355065446038959	0.142930647032246	0	0	7.06208859633517	23.5735218202804	HSPA1B;HSPA1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.20010	neutrophil activation involved in immune response (GO:0002283)	5	485	0.0355088935718712	0.142930647032246	0	0	2.89360119047619	9.6587600154986	NRAS;PRKCD;S100A8;HSPA1B;HSPA1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.20110	neutrophil mediated immunity (GO:0002446)	5	488	0.0363147146123757	0.142930647032246	0	0	2.87518485655132	9.53276814140749	NRAS;PRKCD;S100A8;HSPA1B;HSPA1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.20210	negative regulation of cellular component organization (GO:0051129)	2	80	0.0363302243327915	0.142930647032246	0	0	6.97119775201967	23.110254321613	HSPA1B;HSPA1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.20310	negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	2	80	0.0363302243327915	0.142930647032246	0	0	6.97119775201967	23.110254321613	HSPA1B;HSPA1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.20410	negative regulation of interferon-beta production (GO:0032688)	1	10	0.0368814272661001	0.142930647032246	0	0	29.9039039039039	98.6842937720567	CACTIN	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.20510	negative regulation of lipopolysaccharide-mediated signaling pathway (GO:0031665)	1	10	0.0368814272661001	0.142930647032246	0	0	29.9039039039039	98.6842937720567	CACTIN	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.20610	negative regulation of tyrosine phosphorylation of STAT protein (GO:0042532)	1	10	0.0368814272661001	0.142930647032246	0	0	29.9039039039039	98.6842937720567	SOCS1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.20710	positive regulation of behavior (GO:0048520)	1	10	0.0368814272661001	0.142930647032246	0	0	29.9039039039039	98.6842937720567	NR4A3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.20810	granulocyte activation (GO:0036230)	1	10	0.0368814272661001	0.142930647032246	0	0	29.9039039039039	98.6842937720567	PRKCD	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.20910	inner ear receptor cell stereocilium organization (GO:0060122)	1	10	0.0368814272661001	0.142930647032246	0	0	29.9039039039039	98.6842937720567	STRC	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.21010	RNA polymerase II preinitiation complex assembly (GO:0051123)	1	10	0.0368814272661001	0.142930647032246	0	0	29.9039039039039	98.6842937720567	DR1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.21110	mesenchymal to epithelial transition (GO:0060231)	1	10	0.0368814272661001	0.142930647032246	0	0	29.9039039039039	98.6842937720567	BASP1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.21210	modulation by symbiont of host process (GO:0044003)	1	10	0.0368814272661001	0.142930647032246	0	0	29.9039039039039	98.6842937720567	MRC1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.21310	activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)	2	81	0.0371612737198757	0.142930647032246	0	0	6.88260794173747	22.6609046693292	S100A8;NKX3-1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.21410	positive regulation of cytokine production (GO:0001819)	4	335	0.0371654416341443	0.142930647032246	0	0	3.33500702097783	10.9800968682934	LPL;TRIM27;HSPA1B;HSPA1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.21510	purine nucleoside bisphosphate biosynthetic process (GO:0034033)	1	11	0.0404949184271054	0.146399675307046	0	0	26.9121621621622	86.2959682120762	PANK4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.21610	negative regulation of homotypic cell-cell adhesion (GO:0034111)	1	11	0.0404949184271054	0.146399675307046	0	0	26.9121621621622	86.2959682120762	PRKCD	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.21710	negative regulation of intracellular estrogen receptor signaling pathway (GO:0033147)	1	11	0.0404949184271054	0.146399675307046	0	0	26.9121621621622	86.2959682120762	VPS18	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.21810	negative regulation of lymphocyte migration (GO:2000402)	1	11	0.0404949184271054	0.146399675307046	0	0	26.9121621621622	86.2959682120762	LRCH1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.21910	negative regulation of oxidative stress-induced neuron death (GO:1903204)	1	11	0.0404949184271054	0.146399675307046	0	0	26.9121621621622	86.2959682120762	NR4A3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.22010	negative regulation of receptor signaling pathway via STAT (GO:1904893)	1	11	0.0404949184271054	0.146399675307046	0	0	26.9121621621622	86.2959682120762	SOCS1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.22110	coenzyme A biosynthetic process (GO:0015937)	1	11	0.0404949184271054	0.146399675307046	0	0	26.9121621621622	86.2959682120762	PANK4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.22210	positive regulation of ceramide biosynthetic process (GO:2000304)	1	11	0.0404949184271054	0.146399675307046	0	0	26.9121621621622	86.2959682120762	PRKCD	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.22310	positive regulation of lipid localization (GO:1905954)	1	11	0.0404949184271054	0.146399675307046	0	0	26.9121621621622	86.2959682120762	LPL	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.22410	ribonucleoside bisphosphate biosynthetic process (GO:0034030)	1	11	0.0404949184271054	0.146399675307046	0	0	26.9121621621622	86.2959682120762	PANK4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.22510	positive regulation of sphingolipid biosynthetic process (GO:0090154)	1	11	0.0404949184271054	0.146399675307046	0	0	26.9121621621622	86.2959682120762	PRKCD	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.22610	metanephric mesenchyme development (GO:0072075)	1	11	0.0404949184271054	0.146399675307046	0	0	26.9121621621622	86.2959682120762	BASP1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.22710	positive regulation of viral release from host cell (GO:1902188)	1	11	0.0404949184271054	0.146399675307046	0	0	26.9121621621622	86.2959682120762	VPS37B	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.22810	negative regulation of defense response (GO:0031348)	2	85	0.0405578687363383	0.146399675307046	0	0	6.54959564284535	20.9916208340554	PRKCD;CACTIN	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.22910	negative regulation of cellular amide metabolic process (GO:0034249)	2	86	0.0414247953532833	0.147587041453473	0	0	6.47129810828441	20.6038085087532	BTG2;RPL13A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.23010	response to interleukin-1 (GO:0070555)	2	86	0.0414247953532833	0.147587041453473	0	0	6.47129810828441	20.6038085087532	CACTIN;NKX3-1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.23110	positive regulation of proteasomal protein catabolic process (GO:1901800)	2	86	0.0414247953532833	0.147587041453473	0	0	6.47129810828441	20.6038085087532	HSPA1B;HSPA1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.23210	regulation of inflammatory response (GO:0050727)	3	206	0.0423558574984876	0.148730377309192	0	0	4.04802955665025	12.7984468016014	PRKCD;LPL;S100A8	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.23310	negative regulation of binding (GO:0051100)	2	88	0.0431795371003959	0.148730377309192	0	0	6.32016565785282	19.8604163501907	PRKCD;XIRP1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.23410	negative regulation of transcription by RNA polymerase II (GO:0000122)	6	684	0.0431857489164573	0.148730377309192	0	0	2.4685135308452	7.75667361928395	DR1;NR4A3;CITED2;TRIM27;SMARCA2;HSPA1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.23510	positive regulation of inflammatory response (GO:0050729)	2	89	0.0440672265540664	0.148730377309192	0	0	6.24720516454102	19.5040177576958	LPL;S100A8	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.23610	regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043370)	1	12	0.0440950328838917	0.148730377309192	0	0	24.4643734643735	76.3632943711771	SOCS1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.23710	negative regulation of leukocyte chemotaxis (GO:0002689)	1	12	0.0440950328838917	0.148730377309192	0	0	24.4643734643735	76.3632943711771	DUSP1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.23810	cell cycle checkpoint signaling (GO:0000075)	1	12	0.0440950328838917	0.148730377309192	0	0	24.4643734643735	76.3632943711771	NABP1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.23910	regulation of feeding behavior (GO:0060259)	1	12	0.0440950328838917	0.148730377309192	0	0	24.4643734643735	76.3632943711771	NR4A3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.24010	glomerular visceral epithelial cell differentiation (GO:0072112)	1	12	0.0440950328838917	0.148730377309192	0	0	24.4643734643735	76.3632943711771	BASP1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.24110	regulation of vascular associated smooth muscle cell migration (GO:1904752)	1	12	0.0440950328838917	0.148730377309192	0	0	24.4643734643735	76.3632943711771	NR4A3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.24210	positive regulation of fatty acid oxidation (GO:0046321)	1	12	0.0440950328838917	0.148730377309192	0	0	24.4643734643735	76.3632943711771	NR4A3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.24310	intrinsic apoptotic signaling pathway in response to oxidative stress (GO:0008631)	1	12	0.0440950328838917	0.148730377309192	0	0	24.4643734643735	76.3632943711771	PRKCD	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.24410	protein import into peroxisome matrix (GO:0016558)	1	12	0.0440950328838917	0.148730377309192	0	0	24.4643734643735	76.3632943711771	PEX6	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.24510	gene expression (GO:0010467)	4	356	0.0447829763868687	0.150420686502761	0	0	3.13268245838668	9.72988366630504	DDX54;RPL13A;SRSF4;ABCF1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.24610	negative regulation of translation (GO:0017148)	2	90	0.0449617118829638	0.150420686502761	0	0	6.17590286425903	19.1573048246926	BTG2;RPL13A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.24710	negative regulation of hydrogen peroxide-induced cell death (GO:1903206)	1	13	0.0476818194198419	0.152739995394091	0	0	22.4245495495495	68.2425035090917	NR4A3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.24810	negative regulation of mononuclear cell migration (GO:0071676)	1	13	0.0476818194198419	0.152739995394091	0	0	22.4245495495495	68.2425035090917	DUSP1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.24910	regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000341)	1	13	0.0476818194198419	0.152739995394091	0	0	22.4245495495495	68.2425035090917	LPL	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.25010	regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090266)	1	13	0.0476818194198419	0.152739995394091	0	0	22.4245495495495	68.2425035090917	DUSP1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.25110	positive regulation of CD4-positive, alpha-beta T cell activation (GO:2000516)	1	13	0.0476818194198419	0.152739995394091	0	0	22.4245495495495	68.2425035090917	SOCS1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.25210	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060213)	1	13	0.0476818194198419	0.152739995394091	0	0	22.4245495495495	68.2425035090917	BTG2	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.25310	transcription preinitiation complex assembly (GO:0070897)	1	13	0.0476818194198419	0.152739995394091	0	0	22.4245495495495	68.2425035090917	DR1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.25410	triglyceride-rich lipoprotein particle remodeling (GO:0034370)	1	13	0.0476818194198419	0.152739995394091	0	0	22.4245495495495	68.2425035090917	LPL	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.25510	regulation of epithelial cell proliferation (GO:0050678)	2	93	0.0476853256595353	0.152739995394091	0	0	5.97139846454915	18.1717511641151	NR4A3;NKX3-1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.25610	regulation of gene expression (GO:0010468)	8	1079	0.0485997010137686	0.152739995394091	0	0	2.10198308178993	6.35668670295671	CITED2;TRIM27;RRP1B;CACTIN;SMARCA2;HSPA1B;NKX3-1;HSPA1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.25710	negative regulation of cell death (GO:0060548)	2	94	0.0486063787780944	0.152739995394091	0	0	5.90619416319238	17.860334138679	HSPA1B;HSPA1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.25810	negative regulation of cellular protein metabolic process (GO:0032269)	2	94	0.0486063787780944	0.152739995394091	0	0	5.90619416319238	17.860334138679	BTG2;RPL13A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.25910	negative regulation of MAPK cascade (GO:0043409)	2	94	0.0486063787780944	0.152739995394091	0	0	5.90619416319238	17.860334138679	DUSP1;PRKCD	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.26010	cellular response to lipid (GO:0071396)	3	219	0.0492326252818682	0.152739995394091	0	0	3.80189043209877	11.4482477538894	LPL;CACTIN;NKX3-1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.26110	regulation of cAMP-dependent protein kinase activity (GO:2000479)	1	14	0.0512553266419404	0.152739995394091	0	0	20.6985446985447	61.494046042978	PKIB	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.26210	negative regulation of mRNA splicing, via spliceosome (GO:0048025)	1	14	0.0512553266419404	0.152739995394091	0	0	20.6985446985447	61.494046042978	SRSF4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.26310	cardiolipin metabolic process (GO:0032048)	1	14	0.0512553266419404	0.152739995394091	0	0	20.6985446985447	61.494046042978	PGS1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.26410	cellular response to low-density lipoprotein particle stimulus (GO:0071404)	1	14	0.0512553266419404	0.152739995394091	0	0	20.6985446985447	61.494046042978	LPL	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.26510	negative regulation of viral transcription (GO:0032897)	1	14	0.0512553266419404	0.152739995394091	0	0	20.6985446985447	61.494046042978	TRIM27	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.26610	regulation of lipase activity (GO:0060191)	1	14	0.0512553266419404	0.152739995394091	0	0	20.6985446985447	61.494046042978	LPL	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.26710	coenzyme A metabolic process (GO:0015936)	1	14	0.0512553266419404	0.152739995394091	0	0	20.6985446985447	61.494046042978	PANK4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.26810	COPII-coated vesicle cargo loading (GO:0090110)	1	14	0.0512553266419404	0.152739995394091	0	0	20.6985446985447	61.494046042978	SEC31A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.26910	peptidyl-serine dephosphorylation (GO:0070262)	1	14	0.0512553266419404	0.152739995394091	0	0	20.6985446985447	61.494046042978	DUSP1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.27010	positive regulation of alpha-beta T cell differentiation (GO:0046638)	1	14	0.0512553266419404	0.152739995394091	0	0	20.6985446985447	61.494046042978	SOCS1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.27110	regulation of response to interferon-gamma (GO:0060330)	1	14	0.0512553266419404	0.152739995394091	0	0	20.6985446985447	61.494046042978	SOCS1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.27210	positive regulation of regulatory T cell differentiation (GO:0045591)	1	14	0.0512553266419404	0.152739995394091	0	0	20.6985446985447	61.494046042978	SOCS1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.27310	positive regulation of superoxide anion generation (GO:0032930)	1	14	0.0512553266419404	0.152739995394091	0	0	20.6985446985447	61.494046042978	PRKCD	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.27410	tRNA wobble base modification (GO:0002097)	1	14	0.0512553266419404	0.152739995394091	0	0	20.6985446985447	61.494046042978	GTPBP3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.27510	tRNA wobble uridine modification (GO:0002098)	1	14	0.0512553266419404	0.152739995394091	0	0	20.6985446985447	61.494046042978	GTPBP3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.27610	positive regulation of transmembrane transport (GO:0034764)	1	14	0.0512553266419404	0.152739995394091	0	0	20.6985446985447	61.494046042978	NR4A3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.27710	regulation of MAP kinase activity (GO:0043405)	2	97	0.0514082366028716	0.152739995394091	0	0	5.71881759192502	16.9732039840602	DUSP1;PRKCD	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.27810	positive regulation of defense response (GO:0031349)	2	98	0.0523548893251235	0.154993071635168	0	0	5.65896118721461	16.6922941159295	LPL;S100A8	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.27910	regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	2	100	0.0542668897312266	0.156382166597689	0	0	5.54291305563321	16.1511673406941	CITED2;HSPA1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.28010	androgen receptor signaling pathway (GO:0030521)	1	15	0.0548156030017759	0.156382166597689	0	0	19.219111969112	55.8080806268068	NKX3-1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.28110	negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902236)	1	15	0.0548156030017759	0.156382166597689	0	0	19.219111969112	55.8080806268068	HSPA1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.28210	Arp2/3 complex-mediated actin nucleation (GO:0034314)	1	15	0.0548156030017759	0.156382166597689	0	0	19.219111969112	55.8080806268068	TRIM27	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.28310	negative regulation of mRNA processing (GO:0050686)	1	15	0.0548156030017759	0.156382166597689	0	0	19.219111969112	55.8080806268068	SRSF4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.28410	regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060211)	1	15	0.0548156030017759	0.156382166597689	0	0	19.219111969112	55.8080806268068	BTG2	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.28510	regulation of sequestering of triglyceride (GO:0010889)	1	15	0.0548156030017759	0.156382166597689	0	0	19.219111969112	55.8080806268068	LPL	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.28610	regulation of superoxide anion generation (GO:0032928)	1	15	0.0548156030017759	0.156382166597689	0	0	19.219111969112	55.8080806268068	PRKCD	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.28710	ganglioside biosynthetic process (GO:0001574)	1	15	0.0548156030017759	0.156382166597689	0	0	19.219111969112	55.8080806268068	ST3GAL5	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.28810	positive regulation of pattern recognition receptor signaling pathway (GO:0062208)	1	15	0.0548156030017759	0.156382166597689	0	0	19.219111969112	55.8080806268068	ZDHHC5	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.28910	negative regulation of programmed cell death (GO:0043069)	4	381	0.0549142723532591	0.156382166597689	0	0	2.92120895132066	8.47729577816944	CITED2;HSPA1B;HIGD2A;HSPA1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.29010	regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	2	102	0.0562034266445547	0.157483604807868	0	0	5.43150684931507	15.6360999892687	HSPA1B;HSPA1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.29110	positive regulation of macromolecule metabolic process (GO:0010604)	4	384	0.0562072923838335	0.157483604807868	0	0	2.89770200148258	8.3416401725725	CITED2;HSPA1B;NKX3-1;HSPA1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.29210	chromatin remodeling (GO:0006338)	2	103	0.0571807512696896	0.157483604807868	0	0	5.37745829377458	15.3878010009717	DR1;SMARCA2	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.29310	regulation of ceramide biosynthetic process (GO:2000303)	1	16	0.0583626967999996	0.157483604807868	0	0	17.9369369369369	50.9602431369824	PRKCD	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.29410	regulation of cholesterol storage (GO:0010885)	1	16	0.0583626967999996	0.157483604807868	0	0	17.9369369369369	50.9602431369824	LPL	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.29510	negative regulation of platelet activation (GO:0010544)	1	16	0.0583626967999996	0.157483604807868	0	0	17.9369369369369	50.9602431369824	PRKCD	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.29610	negative regulation of receptor signaling pathway via JAK-STAT (GO:0046426)	1	16	0.0583626967999996	0.157483604807868	0	0	17.9369369369369	50.9602431369824	SOCS1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.29710	negative regulation of release of cytochrome c from mitochondria (GO:0090201)	1	16	0.0583626967999996	0.157483604807868	0	0	17.9369369369369	50.9602431369824	GHITM	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.29810	regulation of fatty acid oxidation (GO:0046320)	1	16	0.0583626967999996	0.157483604807868	0	0	17.9369369369369	50.9602431369824	NR4A3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.29910	negative regulation of type I interferon-mediated signaling pathway (GO:0060339)	1	16	0.0583626967999996	0.157483604807868	0	0	17.9369369369369	50.9602431369824	CACTIN	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.30010	neutrophil activation (GO:0042119)	1	16	0.0583626967999996	0.157483604807868	0	0	17.9369369369369	50.9602431369824	PRKCD	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.30110	platelet-derived growth factor receptor signaling pathway (GO:0048008)	1	16	0.0583626967999996	0.157483604807868	0	0	17.9369369369369	50.9602431369824	NR4A3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.30210	positive regulation by host of viral transcription (GO:0043923)	1	16	0.0583626967999996	0.157483604807868	0	0	17.9369369369369	50.9602431369824	RRP1B	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.30310	glycosphingolipid biosynthetic process (GO:0006688)	1	16	0.0583626967999996	0.157483604807868	0	0	17.9369369369369	50.9602431369824	ST3GAL5	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.30410	positive regulation of myeloid leukocyte cytokine production involved in immune response (GO:0061081)	1	16	0.0583626967999996	0.157483604807868	0	0	17.9369369369369	50.9602431369824	NR4A3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.30510	mRNA cis splicing, via spliceosome (GO:0045292)	1	16	0.0583626967999996	0.157483604807868	0	0	17.9369369369369	50.9602431369824	CACTIN	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.30610	cellular response to peptide hormone stimulus (GO:0071375)	2	106	0.0601482618971476	0.161244363326881	0	0	5.22154899894626	14.6774752142152	NR4A3;PRKCD	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.30710	small GTPase mediated signal transduction (GO:0007264)	2	106	0.0601482618971476	0.161244363326881	0	0	5.22154899894626	14.6774752142152	BRAP;NRAS	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.30810	cellular response to fatty acid (GO:0071398)	1	17	0.0618966561391051	0.162750632595794	0	0	16.8150337837838	46.7842855678971	LPL	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.30910	positive regulation of muscle hypertrophy (GO:0014742)	1	17	0.0618966561391051	0.162750632595794	0	0	16.8150337837838	46.7842855678971	NR4A3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.31010	stem cell development (GO:0048864)	1	17	0.0618966561391051	0.162750632595794	0	0	16.8150337837838	46.7842855678971	NOLC1	GO_Biological_Process_2021	dn
