Term	list	set	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	database	direction
GO_Biological_Process_2021.27110	regulation of receptor recycling (GO:0001919)	3	17	0.038324870752078	0.456108077192312	0	0	4.57015163607342	14.9062635405244	NSF;RAMP3;AP1AR	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.27210	response to purine-containing compound (GO:0014074)	3	17	0.038324870752078	0.456108077192312	0	0	4.57015163607342	14.9062635405244	KCNJ11;TRPC3;VGF	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.27310	synaptic vesicle membrane organization (GO:0048499)	3	17	0.038324870752078	0.456108077192312	0	0	4.57015163607342	14.9062635405244	SNAP47;SYP;STX1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.27410	ceramide biosynthetic process (GO:0046513)	5	42	0.0389011363859047	0.460728399020939	0	0	2.88505190520868	9.36698981081532	AGK;ST8SIA4;ST3GAL5;B4GALNT1;SPTSSA	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.27510	negative regulation of phosphorylation (GO:0042326)	8	86	0.0391504432150639	0.460728399020939	0	0	2.19233650244886	7.10392341370753	HDAC4;BMP4;TERF2IP;INSM1;DYNLL1;CACTIN;PLPP3;SH3GL2	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.27610	glial cell differentiation (GO:0010001)	4	29	0.0392803221079717	0.460728399020939	0	0	3.41422818791946	11.0519645176021	MMP24;CDH2;PICK1;HES5	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.27710	regulation of calcium ion transmembrane transporter activity (GO:1901019)	4	29	0.0392803221079717	0.460728399020939	0	0	3.41422818791946	11.0519645176021	CACNB3;JPH3;HPCA;NOS1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.27810	negative regulation of neuron apoptotic process (GO:0043524)	7	71	0.0397492080613155	0.462225853574718	0	0	2.33701599326599	7.53726302973881	FOXQ1;FOXB1;MSH2;MDK;BDNF;TGFB3;CX3CL1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.27910	cellular protein-containing complex assembly (GO:0034622)	13	168	0.0398057159262273	0.462225853574718	0	0	1.79559686531802	5.7885459870181	ARL6;VBP1;PTGES3;CLTB;HIP1R;MAPK8IP2;RTN4;HIGD2A;TIAM1;CALY;BBS12;PFDN6;HSPA1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.28010	positive regulation of cell growth (GO:0030307)	9	102	0.0398347919362638	0.462225853574718	0	0	2.06926956711056	6.66928598330391	CPNE9;RIMS2;RNF157;SYT1;BDNF;NEDD4L;L1CAM;S100A8;SYT17	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.28110	positive regulation of cell junction assembly (GO:1901890)	6	57	0.0419183139057671	0.473679257653954	0	0	2.5126615668689	7.97024405485109	SLITRK2;CLSTN3;BDNF;NRXN1;CLSTN1;NPHP4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.28210	regulation of bone mineralization (GO:0030500)	6	57	0.0419183139057671	0.473679257653954	0	0	2.5126615668689	7.97024405485109	BMP4;NELL1;TGFB3;NOTUM;BMP6;WNT4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.28310	antigen processing and presentation of exogenous peptide antigen (GO:0002478)	9	103	0.041988031677747	0.473679257653954	0	0	2.04714836177393	6.49021910562179	DCTN2;DCTN1;KIF5A;KLC1;OSBPL1A;DYNLL1;SH3GL2;SEC31A;SPTBN2	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.28410	cytoskeleton-dependent cytokinesis (GO:0061640)	7	72	0.0423973592214422	0.473679257653954	0	0	2.30094103427437	7.2725134608014	ALKBH4;STMN1;VPS4A;SPIRE2;ECT2;SPTBN1;CIT	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.28510	positive regulation of secretion by cell (GO:1903532)	7	72	0.0423973592214422	0.473679257653954	0	0	2.30094103427437	7.2725134608014	EDN3;KCNB1;TGFB3;IER3IP1;PPID;STX1A;BMP6	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.28610	cellular response to glucose starvation (GO:0042149)	5	43	0.0424559483939303	0.473679257653954	0	0	2.80898214180468	8.87438427218743	NIM1K;BRSK2;PRKAA2;PICK1;KPTN	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.28710	ion homeostasis (GO:0050801)	4	30	0.0437695810710392	0.473679257653954	0	0	3.28273963173292	10.271088936763	HCN4;SLC30A2;NEDD4L;SLC4A3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.28810	negative regulation of cytoskeleton organization (GO:0051494)	4	30	0.0437695810710392	0.473679257653954	0	0	3.28273963173292	10.271088936763	PRKCD;HIP1R;FKBP4;SHANK3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.28910	regulation of long-term synaptic potentiation (GO:1900271)	4	30	0.0437695810710392	0.473679257653954	0	0	3.28273963173292	10.271088936763	ADCY1;ADCY8;CYP46A1;SHANK3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.29010	synaptic vesicle cycle (GO:0099504)	4	30	0.0437695810710392	0.473679257653954	0	0	3.28273963173292	10.271088936763	SLC17A7;CPLX1;STX1A;CPLX3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.29110	termination of RNA polymerase I transcription (GO:0006363)	4	30	0.0437695810710392	0.473679257653954	0	0	3.28273963173292	10.271088936763	ERCC3;UBTF;GTF2H5;POLR2L	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.29210	metal ion transport (GO:0030001)	8	88	0.0439266533355548	0.473679257653954	0	0	2.13730337078652	6.67957317477292	CHRNB2;CACNB3;RAMP3;TRPC3;TRPV6;NIPA1;ATP2A1;ATP2B2	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.29310	positive regulation of neuron projection development (GO:0010976)	8	88	0.0439266533355548	0.473679257653954	0	0	2.13730337078652	6.67957317477292	RET;CAMK2B;LTK;MDK;BDNF;DPYSL3;CX3CL1;PACSIN1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.29410	G protein-coupled acetylcholine receptor signaling pathway (GO:0007213)	3	18	0.0444978121810036	0.473679257653954	0	0	4.26525139664804	13.2748069902894	CHRM2;HRH3;RGS8	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.29510	negative regulation of peptide hormone secretion (GO:0090278)	3	18	0.0444978121810036	0.473679257653954	0	0	4.26525139664804	13.2748069902894	CHGA;KCNJ11;KCNB1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.29610	regulation of brown fat cell differentiation (GO:0090335)	3	18	0.0444978121810036	0.473679257653954	0	0	4.26525139664804	13.2748069902894	FNDC5;SOX13;NAPEPLD	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.29710	regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901028)	3	18	0.0444978121810036	0.473679257653954	0	0	4.26525139664804	13.2748069902894	HIP1R;BOK;HSPA1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.29810	response to axon injury (GO:0048678)	3	18	0.0444978121810036	0.473679257653954	0	0	4.26525139664804	13.2748069902894	DPYSL3;SARM1;NREP	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.29910	mitochondrial respiratory chain complex I assembly (GO:0032981)	6	58	0.0450545951634912	0.473679257653954	0	0	2.46421179717144	7.63876160192571	NDUFA13;NDUFB11;NDUFS5;ACAD9;NDUFAF2;BCS1L	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.30010	NADH dehydrogenase complex assembly (GO:0010257)	6	58	0.0450545951634912	0.473679257653954	0	0	2.46421179717144	7.63876160192571	NDUFA13;NDUFB11;NDUFS5;ACAD9;NDUFAF2;BCS1L	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.30110	endoplasmic reticulum organization (GO:0007029)	7	73	0.0451570866740621	0.473679257653954	0	0	2.26595925585825	7.01905363868205	REEP1;TMEM33;REEP2;REEP6;STX1A;RTN4;SEC31A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.30210	positive regulation of cell division (GO:0051781)	5	44	0.0461999785919414	0.473679257653954	0	0	2.73681339190858	8.41508798140316	PRKCE;DRD2;ECT2;NKX3-1;CIT	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.30310	positive regulation of inflammatory response (GO:0050729)	8	89	0.0464524548496013	0.473679257653954	0	0	2.11080593702317	6.47875147132704	MDK;DDT;NAPEPLD;LPL;C2CD4B;GPR4;CX3CL1;S100A8	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.30410	adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway (GO:0007197)	2	8	0.0470909203515627	0.473679257653954	0	0	7.10416666666667	21.7080249792659	CHRM2;HRH3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.30510	cardiac muscle hypertrophy (GO:0003300)	2	8	0.0470909203515627	0.473679257653954	0	0	7.10416666666667	21.7080249792659	HDAC4;CAMTA2	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.30610	cell-cell adhesion mediated by cadherin (GO:0044331)	2	8	0.0470909203515627	0.473679257653954	0	0	7.10416666666667	21.7080249792659	MMP24;CDH2	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.30710	cysteine metabolic process (GO:0006534)	2	8	0.0470909203515627	0.473679257653954	0	0	7.10416666666667	21.7080249792659	CBS;CTH	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.30810	mast cell activation involved in immune response (GO:0002279)	2	8	0.0470909203515627	0.473679257653954	0	0	7.10416666666667	21.7080249792659	CHGA;NR4A3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.30910	mast cell degranulation (GO:0043303)	2	8	0.0470909203515627	0.473679257653954	0	0	7.10416666666667	21.7080249792659	CHGA;NR4A3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.31010	monoamine transport (GO:0015844)	2	8	0.0470909203515627	0.473679257653954	0	0	7.10416666666667	21.7080249792659	PICK1;SLC6A3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.31110	negative regulation of cAMP-dependent protein kinase activity (GO:2000480)	2	8	0.0470909203515627	0.473679257653954	0	0	7.10416666666667	21.7080249792659	PKIB;PKIG	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.31210	negative regulation of mRNA polyadenylation (GO:1900364)	2	8	0.0470909203515627	0.473679257653954	0	0	7.10416666666667	21.7080249792659	RNF20;CTR9	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.31310	negative regulation of potassium ion transmembrane transporter activity (GO:1901017)	2	8	0.0470909203515627	0.473679257653954	0	0	7.10416666666667	21.7080249792659	ACTN2;NEDD4L	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.31410	neuron fate specification (GO:0048665)	2	8	0.0470909203515627	0.473679257653954	0	0	7.10416666666667	21.7080249792659	MYT1L;ASCL1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.31510	peptidyl-lysine deacetylation (GO:0034983)	2	8	0.0470909203515627	0.473679257653954	0	0	7.10416666666667	21.7080249792659	HDAC4;HDAC9	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.31610	positive regulation of fibroblast migration (GO:0010763)	2	8	0.0470909203515627	0.473679257653954	0	0	7.10416666666667	21.7080249792659	DMTN;PRKCE	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.31710	postsynaptic density organization (GO:0097106)	2	8	0.0470909203515627	0.473679257653954	0	0	7.10416666666667	21.7080249792659	NRXN1;SHANK3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.31810	pyrimidine nucleobase catabolic process (GO:0006208)	2	8	0.0470909203515627	0.473679257653954	0	0	7.10416666666667	21.7080249792659	DPYSL3;CRMP1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.31910	regulation of cardiac muscle cell action potential involved in regulation of contraction (GO:0098909)	2	8	0.0470909203515627	0.473679257653954	0	0	7.10416666666667	21.7080249792659	HCN4;FGF13	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.32010	regulation of collateral sprouting (GO:0048670)	2	8	0.0470909203515627	0.473679257653954	0	0	7.10416666666667	21.7080249792659	BDNF;FGF13	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.32110	regulation of dopamine receptor signaling pathway (GO:0060159)	2	8	0.0470909203515627	0.473679257653954	0	0	7.10416666666667	21.7080249792659	DRD2;RGS8	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.32210	response to hydroperoxide (GO:0033194)	2	8	0.0470909203515627	0.473679257653954	0	0	7.10416666666667	21.7080249792659	DAPK1;PRKCD	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.32310	tRNA aminoacylation for mitochondrial protein translation (GO:0070127)	2	8	0.0470909203515627	0.473679257653954	0	0	7.10416666666667	21.7080249792659	AARS2;TARS2	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.32410	Fc receptor mediated stimulatory signaling pathway (GO:0002431)	7	74	0.0480295076567317	0.479168259816461	0	0	2.23202170963365	6.7762833510161	CYFIP2;NR4A3;PRKCE;PRKCD;ELMO1;ELMO2;PLA2G6	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.32510	regulation of peptide hormone secretion (GO:0090276)	7	74	0.0480295076567317	0.479168259816461	0	0	2.23202170963365	6.7762833510161	KCNJ11;KCNC2;ABCC8;KCNB1;RASL10B;PICK1;STX1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.32610	phospholipid transport (GO:0015914)	6	59	0.0483332331437923	0.479168259816461	0	0	2.41759032067011	7.32441842244689	ATP8A2;ATP8B2;OSBPL5;TNFAIP8L3;PITPNC1;PRELID3B	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.32710	'de novo' posttranslational protein folding (GO:0051084)	4	31	0.0485343461716401	0.479168259816461	0	0	3.16099096859723	9.56352621886482	DNAJB5;PTGES3;HSPA1B;HSPA1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.32810	negative regulation of axon extension (GO:0030517)	4	31	0.0485343461716401	0.479168259816461	0	0	3.16099096859723	9.56352621886482	SEMA6B;SEMA6A;SEMA3E;RTN4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.32910	phosphatidylethanolamine metabolic process (GO:0046337)	4	31	0.0485343461716401	0.479168259816461	0	0	3.16099096859723	9.56352621886482	NAPEPLD;CEPT1;PLA2G6;ETNPPL	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.33010	protein dephosphorylation (GO:0006470)	11	139	0.0486689829915149	0.479168259816461	0	0	1.83830679255919	5.55667448576166	DUSP22;DUSP5;PPP2R2C;DUSP1;PPP2R2B;PDXP;PPM1J;DUSP26;PTPN5;MTMR7;LHPP	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.33110	cellular response to peptide hormone stimulus (GO:0071375)	9	106	0.0489133155936141	0.48011891952765	0	0	1.98352138972319	5.98568363928869	HDAC5;NR4A3;PKM;INSIG1;PRKCD;ADCY1;ADCY8;HDAC9;CRHR1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.33210	negative regulation of Wnt signaling pathway (GO:0030178)	14	191	0.0494951363067012	0.484331406301054	0	0	1.69331748344709	5.08991063145664	TCF7L2;IGFBP4;FZD6;SOX13;CBY1;PRICKLE1;GLI1;NKD1;LATS2;MDK;SOSTDC1;NPHP4;NOTUM;RBMS3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.33310	neural crest cell development (GO:0014032)	5	45	0.0501341190363562	0.484331406301054	0	0	2.66825307950728	7.98622417578517	SEMA6B;SEMA6A;CDH2;NOLC1;SEMA3E	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.33410	positive regulation of nervous system development (GO:0051962)	5	45	0.0501341190363562	0.484331406301054	0	0	2.66825307950728	7.98622417578517	SLITRK2;CLSTN3;BDNF;NRXN1;CLSTN1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.33510	transcription initiation from RNA polymerase II promoter (GO:0006367)	11	140	0.0507796709564718	0.484331406301054	0	0	1.82396021778838	5.43587418760133	HDAC5;DR1;NR4A3;ERCC3;MAZ;TAF11;RORA;HDAC9;GTF2H5;MED7;POLR2L	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.33610	cellular response to interleukin-7 (GO:0098761)	3	19	0.0511313242109146	0.484331406301054	0	0	3.99846368715084	11.8888638772336	SOCS2;SOCS1;CISH	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.33710	heparan sulfate proteoglycan biosynthetic process (GO:0015012)	3	19	0.0511313242109146	0.484331406301054	0	0	3.99846368715084	11.8888638772336	NDST4;XYLT2;HS6ST1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.33810	interleukin-7-mediated signaling pathway (GO:0038111)	3	19	0.0511313242109146	0.484331406301054	0	0	3.99846368715084	11.8888638772336	SOCS2;SOCS1;CISH	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.33910	negative regulation of striated muscle cell differentiation (GO:0051154)	3	19	0.0511313242109146	0.484331406301054	0	0	3.99846368715084	11.8888638772336	HDAC4;HDAC5;BDNF	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.34010	neuromuscular process (GO:0050905)	3	19	0.0511313242109146	0.484331406301054	0	0	3.99846368715084	11.8888638772336	CHRNA1;DCTN1;NRXN1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.34110	regulation of collagen biosynthetic process (GO:0032965)	3	19	0.0511313242109146	0.484331406301054	0	0	3.99846368715084	11.8888638772336	BMP4;TGFB3;WNT4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.34210	regulation of mitotic spindle assembly (GO:1901673)	3	19	0.0511313242109146	0.484331406301054	0	0	3.99846368715084	11.8888638772336	CCSAP;HSPA1B;HSPA1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.34310	response to ATP (GO:0033198)	3	19	0.0511313242109146	0.484331406301054	0	0	3.99846368715084	11.8888638772336	KCNJ11;TRPC3;PDXP	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.34410	Notch signaling pathway (GO:0007219)	6	60	0.0517552097156997	0.486262109017855	0	0	2.37269556552068	7.02609771910805	MDK;WWC1;DTX1;NRARP;ASCL1;HES5	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.34510	response to organic cyclic compound (GO:0014070)	6	60	0.0517552097156997	0.486262109017855	0	0	2.37269556552068	7.02609771910805	CHRNB2;SOCS2;PAQR7;ALPL;DRD2;NKX3-1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.34610	regulation of actin cytoskeleton organization (GO:0032956)	8	91	0.0517841458049177	0.486262109017855	0	0	2.05972654663598	6.09817315322837	DMTN;MDK;PRKCD;MLST8;HIP1R;SEMA3E;RND3;RHOBTB2	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.34710	chondrocyte differentiation (GO:0002062)	4	32	0.0535734519721081	0.497314701306798	0	0	3.04793863854267	8.92040698959197	BMP4;SNX19;HES5;RUNX2	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.34810	modulation by host of symbiont process (GO:0051851)	4	32	0.0535734519721081	0.497314701306798	0	0	3.04793863854267	8.92040698959197	LEF1;TAF11;NAPEPLD;RRP1B	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.34910	negative regulation of developmental growth (GO:0048640)	4	32	0.0535734519721081	0.497314701306798	0	0	3.04793863854267	8.92040698959197	WWC1;FGF13;NKD1;RTN4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.35010	transcription initiation from RNA polymerase I promoter (GO:0006361)	4	32	0.0535734519721081	0.497314701306798	0	0	3.04793863854267	8.92040698959197	ERCC3;UBTF;GTF2H5;POLR2L	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.35110	cellular response to hormone stimulus (GO:0032870)	7	76	0.0541162171318906	0.49939658441555	0	0	2.16709770816051	6.32060349930053	SOCS2;RAMP3;NR4A3;KLF9;ATP1A3;NSMF;NKX3-1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.35210	alpha-amino acid metabolic process (GO:1901605)	5	46	0.0542588471217879	0.49939658441555	0	0	2.60303717258897	7.58522225828803	THAP4;MTRR;CBS;IYD;GOT2	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.35310	regulation of cellular protein localization (GO:1903827)	5	46	0.0542588471217879	0.49939658441555	0	0	2.60303717258897	7.58522225828803	PRKAA2;BDNF;GPC5;KCNAB2;TRIM67	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.35410	regulation of lipid metabolic process (GO:0019216)	8	92	0.05459164616386	0.501040277927631	0	0	2.03509898341359	5.91781225283417	SQLE;MVK;SMARCD3;RORA;TNFAIP8L3;ELOVL6;TM7SF2;FDFT1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.35510	negative regulation of macromolecule metabolic process (GO:0010605)	14	194	0.055011441197586	0.503470908312555	0	0	1.6648315736551	4.82836799339962	ANKRD13B;PRKAA2;SLC24A3;CITED2;AP1AR;LRP3;APLN;BMP4;OLFM1;MYCN;SH3GL2;WNT4;NKX3-1;RBMS3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.35610	adrenergic receptor signaling pathway (GO:0071875)	3	20	0.0582131625615004	0.507472235283325	0	0	3.76306276700624	10.7008100648817	ADRA1D;DRD2;ADRA2B	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.35710	fatty acid transport (GO:0015908)	3	20	0.0582131625615004	0.507472235283325	0	0	3.76306276700624	10.7008100648817	FABP3;GOT2;SLC27A4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.35810	ganglioside metabolic process (GO:0001573)	3	20	0.0582131625615004	0.507472235283325	0	0	3.76306276700624	10.7008100648817	ST8SIA4;ST3GAL5;B4GALNT1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.35910	inositol phosphate-mediated signaling (GO:0048016)	3	20	0.0582131625615004	0.507472235283325	0	0	3.76306276700624	10.7008100648817	INPP5A;EDN3;ADGRB2	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.36010	negative regulation of axon extension involved in axon guidance (GO:0048843)	3	20	0.0582131625615004	0.507472235283325	0	0	3.76306276700624	10.7008100648817	SEMA6B;SEMA6A;SEMA3E	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.36110	oligodendrocyte differentiation (GO:0048709)	3	20	0.0582131625615004	0.507472235283325	0	0	3.76306276700624	10.7008100648817	PRDM8;SOX13;HES5	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.36210	positive regulation of heart contraction (GO:0045823)	3	20	0.0582131625615004	0.507472235283325	0	0	3.76306276700624	10.7008100648817	CHGA;EDN3;APLN	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.36310	associative learning (GO:0008306)	2	9	0.0587790162809544	0.507472235283325	0	0	6.08896683673469	17.2559515002093	CHRNB2;DRD2	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.36410	cellular response to forskolin (GO:1904322)	2	9	0.0587790162809544	0.507472235283325	0	0	6.08896683673469	17.2559515002093	ADCY1;ADCY8	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.36510	glycerolipid biosynthetic process (GO:0045017)	2	9	0.0587790162809544	0.507472235283325	0	0	6.08896683673469	17.2559515002093	AGK;CPNE7	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.36610	maintenance of apical/basal cell polarity (GO:0035090)	2	9	0.0587790162809544	0.507472235283325	0	0	6.08896683673469	17.2559515002093	LIN7A;LIN7B	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.36710	maintenance of epithelial cell apical/basal polarity (GO:0045199)	2	9	0.0587790162809544	0.507472235283325	0	0	6.08896683673469	17.2559515002093	LIN7A;LIN7B	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.36810	mast cell mediated immunity (GO:0002448)	2	9	0.0587790162809544	0.507472235283325	0	0	6.08896683673469	17.2559515002093	CHGA;NR4A3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.36910	negative regulation of mRNA 3'-end processing (GO:0031441)	2	9	0.0587790162809544	0.507472235283325	0	0	6.08896683673469	17.2559515002093	RNF20;CTR9	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.37010	phosphatidylglycerol biosynthetic process (GO:0006655)	2	9	0.0587790162809544	0.507472235283325	0	0	6.08896683673469	17.2559515002093	PGS1;PLA2G6	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.37110	positive regulation of synapse maturation (GO:0090129)	2	9	0.0587790162809544	0.507472235283325	0	0	6.08896683673469	17.2559515002093	CAMK2B;NRXN1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.37210	positive regulation of tumor necrosis factor-mediated signaling pathway (GO:1903265)	2	9	0.0587790162809544	0.507472235283325	0	0	6.08896683673469	17.2559515002093	HSPA1B;HSPA1A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.37310	regulation of PERK-mediated unfolded protein response (GO:1903897)	2	9	0.0587790162809544	0.507472235283325	0	0	6.08896683673469	17.2559515002093	TMEM33;BOK	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.37410	response to forskolin (GO:1904321)	2	9	0.0587790162809544	0.507472235283325	0	0	6.08896683673469	17.2559515002093	ADCY1;ADCY8	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.37510	sympathetic ganglion development (GO:0061549)	2	9	0.0587790162809544	0.507472235283325	0	0	6.08896683673469	17.2559515002093	INSM1;ASCL1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.37610	actin filament bundle assembly (GO:0051017)	4	33	0.0588848977229343	0.507472235283325	0	0	2.94268302090565	8.33418041515998	DMTN;DPYSL3;PDXP;AIF1L	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.37710	regulation of protein localization to cell surface (GO:2000008)	4	33	0.0588848977229343	0.507472235283325	0	0	2.94268302090565	8.33418041515998	ACTN2;BDNF;NEDD4L;KCNAB2	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.37810	phosphorylation (GO:0016310)	25	400	0.0605806092559902	0.518674455879804	0	0	1.43008781977854	4.00965222280615	RET;CAMK2B;NIM1K;BRSK2;LTK;PRKAA2;PRKCZ;CAMKK2;PRKG2;MAP3K9;DAPK1;AGK;PRKCE;LIMK2;PRKCD;ZAP70;SNRK;LATS2;PEAK1;CAMK4;PICK1;TRIB2;CSNK1G2;CDK16;DGKH	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.37910	negative regulation of blood vessel morphogenesis (GO:2000181)	7	78	0.0606636790502695	0.518674455879804	0	0	2.10583139691121	5.90140323500706	EFNA3;SEMA6A;YJEFN3;ADGRB1;SEMA3E;THBS4;WNT4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.38010	negative regulation of protein serine/threonine kinase activity (GO:0071901)	7	78	0.0606636790502695	0.518674455879804	0	0	2.10583139691121	5.90140323500706	BMP4;PKIB;UCHL1;LATS2;DUSP1;PRKCD;PKIG	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.38110	plasma membrane bounded cell projection organization (GO:0120036)	10	128	0.0625275550813388	0.533207418528267	0	0	1.81172698121851	5.02237521538133	BTG2;EPHA8;NPY;STMN1;RASGRF1;ARFIP2;NCDN;L1CAM;SH3GL2;CDK16	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.38210	central nervous system neuron differentiation (GO:0021953)	4	34	0.0644658935983869	0.537921432080986	0	0	2.84444444444444	7.7983828663608	NPY;WNT9B;SPOCK1;FAIM2	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.38310	positive regulation of protein dephosphorylation (GO:0035307)	4	34	0.0644658935983869	0.537921432080986	0	0	2.84444444444444	7.7983828663608	CNEP1R1;PRKCD;NSMF;DUSP26	GO_Biological_Process_2021	dn
