Term	list	set	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	database	direction
GO_Biological_Process_2021.2010	regulation of cellular response to transforming growth factor beta stimulus (GO:1903844)	2	24	0.0079152128017673	0.289354401605932	0	0	16.4181818181818	79.4470679311786	LATS2;NREP	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.2110	protein localization to cell periphery (GO:1990778)	4	140	0.00797451360611212	0.289354401605932	0	0	5.37908496732026	25.9890738817406	RAMP3;TTC7B;TSPAN5;SPTBN1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.2210	cellular response to hormone stimulus (GO:0032870)	3	76	0.00893540017576044	0.289354401605932	0	0	7.47078044489129	35.2451574808651	SOCS2;RAMP3;KLF9	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.2310	regulation of actin filament bundle assembly (GO:0032231)	2	26	0.00925287906432576	0.289354401605932	0	0	15.0484848484848	70.4693537290005	SYNPO2;SHANK3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.2410	regulation of neuron differentiation (GO:0045664)	3	79	0.00993069538718871	0.289354401605932	0	0	7.17479478512796	33.0910487801238	TIAM1;NREP;ADRA2B	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.2510	transcription by RNA polymerase III (GO:0006383)	2	28	0.0106838570177185	0.289354401605932	0	0	13.8895104895105	63.0447848844161	SNAPC5;POLR2L	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.2610	regulation of cell differentiation (GO:0045595)	4	156	0.0115400747110129	0.289354401605932	0	0	4.80896686159844	21.4572713150746	TIAM1;EDN3;SPOCK2;NREP	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.2710	Wnt signaling pathway, planar cell polarity pathway (GO:0060071)	3	85	0.0121080857787618	0.289354401605932	0	0	6.64779592750056	29.342585476964	TIAM1;FZD6;PRICKLE1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.2810	positive regulation of small GTPase mediated signal transduction (GO:0051057)	2	30	0.0122059337373962	0.289354401605932	0	0	12.8961038961039	56.8180810655939	LRRC59;EPOR	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.2910	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	2	31	0.0130004527316698	0.289354401605932	0	0	12.4507836990596	54.0709035784678	LATS2;NREP	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.3010	regulation of establishment of planar polarity (GO:0090175)	3	88	0.0132914305525906	0.289354401605932	0	0	6.41219643820831	27.7047653001361	TIAM1;FZD6;PRICKLE1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.3110	signal transduction by p53 class mediator (GO:0072331)	2	33	0.0146551091964616	0.289354401605932	0	0	11.6463343108504	49.182076774108	PPP1R13B;BOK	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.3210	positive regulation of calcium ion transport into cytosol (GO:0010524)	2	34	0.0155147163308045	0.289354401605932	0	0	11.2818181818182	46.9996739509897	RAMP3;TRPC3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.3310	positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030)	2	34	0.0155147163308045	0.289354401605932	0	0	11.2818181818182	46.9996739509897	PPP1R13B;BOK	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.3410	positive regulation of mitotic nuclear division (GO:0045840)	2	36	0.0172971793032697	0.289354401605932	0	0	10.6171122994652	43.0758736942974	EDN3;ANAPC5	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.3510	intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332)	2	36	0.0172971793032697	0.289354401605932	0	0	10.6171122994652	43.0758736942974	PPP1R13B;BOK	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.3610	Wnt signaling pathway, calcium modulating pathway (GO:0007223)	2	36	0.0172971793032697	0.289354401605932	0	0	10.6171122994652	43.0758736942974	LEF1;FZD6	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.3710	positive regulation of signaling receptor activity (GO:2000273)	2	37	0.0182195181413179	0.289354401605932	0	0	10.3132467532468	41.3072536073581	ADRA2B;SHANK3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.3810	regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	3	100	0.0186665018739365	0.289354401605932	0	0	5.6155301239005	22.3555641556835	LATS2;ADAMTSL2;NREP	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.3910	positive regulation of protein localization to membrane (GO:1905477)	3	101	0.0191611744301993	0.289354401605932	0	0	5.55794794982213	21.9809572307539	PPP1R13B;RAMP3;SPTBN1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.4010	response to estradiol (GO:0032355)	2	38	0.019162254187923	0.289354401605932	0	0	10.0262626262626	39.6519923984805	SOCS2;RAMP3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.4110	positive regulation of signaling (GO:0023056)	2	38	0.019162254187923	0.289354401605932	0	0	10.0262626262626	39.6519923984805	RAMP3;EDN3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.4210	cell junction assembly (GO:0034329)	3	102	0.0196630760171594	0.289354401605932	0	0	5.50152905198777	21.6155776016697	CDH6;SPOCK2;SHANK3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.4310	lymphocyte migration (GO:0072676)	2	40	0.0211079078431774	0.289354401605932	0	0	9.49760765550239	36.6427916071217	RET;ZAP70	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.4410	T cell differentiation (GO:0030217)	2	41	0.0221103257698347	0.289354401605932	0	0	9.25361305361305	35.2720945036645	ZAP70;SOX13	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.4510	positive regulation of epithelial to mesenchymal transition (GO:0010718)	2	42	0.0231321415234883	0.289354401605932	0	0	9.02181818181818	33.9809688704135	TIAM1;LEF1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.4610	positive regulation of T cell differentiation (GO:0045582)	2	43	0.0241731105482402	0.289354401605932	0	0	8.80133037694013	32.7630790493376	ZAP70;LEF1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.4710	regulation of Wnt signaling pathway (GO:0030111)	3	111	0.0245060018210467	0.289354401605932	0	0	5.0407747196738	18.6954128936496	TIAM1;NOTUM;NKD1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.4810	phosphorylation (GO:0016310)	6	400	0.0251020449462856	0.289354401605932	0	0	2.80059381285318	10.3196447849016	RET;ZAP70;SNRK;LATS2;CSNK1G2;DGKH	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.4910	axon guidance (GO:0007411)	4	203	0.0273950791064628	0.289354401605932	0	0	3.6644332774986	13.18240250398	RET;SPTAN1;SHANK3;SPTBN1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.5010	alpha-amino acid metabolic process (GO:1901605)	2	46	0.0274085229788008	0.289354401605932	0	0	8.2	29.4945903019555	THAP4;IYD	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.5110	negative regulation of cell volume (GO:0045794)	1	5	0.0276907107529675	0.289354401605932	0	0	44.7837837837838	160.624128645117	SHANK3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.5210	pyrimidine nucleoside transport (GO:0015864)	1	5	0.0276907107529675	0.289354401605932	0	0	44.7837837837838	160.624128645117	SLC29A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.5310	receptor transactivation (GO:0035624)	1	5	0.0276907107529675	0.289354401605932	0	0	44.7837837837838	160.624128645117	ADRA2B	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.5410	negative regulation of interleukin-13 production (GO:0032696)	1	5	0.0276907107529675	0.289354401605932	0	0	44.7837837837838	160.624128645117	LEF1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.5510	negative regulation of interleukin-5 production (GO:0032714)	1	5	0.0276907107529675	0.289354401605932	0	0	44.7837837837838	160.624128645117	LEF1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.5610	nucleoside transport (GO:0015858)	1	5	0.0276907107529675	0.289354401605932	0	0	44.7837837837838	160.624128645117	SLC29A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.5710	determination of pancreatic left/right asymmetry (GO:0035469)	1	5	0.0276907107529675	0.289354401605932	0	0	44.7837837837838	160.624128645117	ZIC3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.5810	DNA double-strand break processing involved in repair via single-strand annealing (GO:0010792)	1	5	0.0276907107529675	0.289354401605932	0	0	44.7837837837838	160.624128645117	RNF138	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.5910	double-strand break repair via single-strand annealing (GO:0045002)	1	5	0.0276907107529675	0.289354401605932	0	0	44.7837837837838	160.624128645117	RNF138	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.6010	positive regulation of AMPA receptor activity (GO:2000969)	1	5	0.0276907107529675	0.289354401605932	0	0	44.7837837837838	160.624128645117	SHANK3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.6110	regulation of synapse structural plasticity (GO:0051823)	1	5	0.0276907107529675	0.289354401605932	0	0	44.7837837837838	160.624128645117	SHANK3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.6210	regulation of systemic arterial blood pressure by endothelin (GO:0003100)	1	5	0.0276907107529675	0.289354401605932	0	0	44.7837837837838	160.624128645117	EDN3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.6310	glial cell-derived neurotrophic factor receptor signaling pathway (GO:0035860)	1	5	0.0276907107529675	0.289354401605932	0	0	44.7837837837838	160.624128645117	RET	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.6410	positive regulation of gamma-delta T cell activation (GO:0046645)	1	5	0.0276907107529675	0.289354401605932	0	0	44.7837837837838	160.624128645117	LEF1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.6510	tonic smooth muscle contraction (GO:0014820)	1	5	0.0276907107529675	0.289354401605932	0	0	44.7837837837838	160.624128645117	EDN3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.6610	uridine transport (GO:0015862)	1	5	0.0276907107529675	0.289354401605932	0	0	44.7837837837838	160.624128645117	SLC29A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.6710	positive thymic T cell selection (GO:0045059)	1	5	0.0276907107529675	0.289354401605932	0	0	44.7837837837838	160.624128645117	ZAP70	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.6810	MAPK cascade (GO:0000165)	5	303	0.0279026626708471	0.289354401605932	0	0	3.07188107633444	10.9943642311005	RET;LYPLA1;SPTAN1;SHANK3;SPTBN1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.6910	cellular protein modification process (GO:0006464)	11	1025	0.0286396938797583	0.289354401605932	0	0	2.02720331204718	7.20257557479569	SOCS2;RET;ZAP70;SNRK;LATS2;CISH;IGFBP4;ST8SIA4;PPM1J;NOTUM;CSNK1G2	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.7010	cellular response to organic substance (GO:0071310)	3	123	0.031874321136992	0.289354401605932	0	0	4.53394495412844	15.6237683501926	SOCS2;RAMP3;LEF1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.7110	activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c (GO:0008635)	1	6	0.0331369865600356	0.289354401605932	0	0	35.8252252252252	122.06031121746	BOK	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.7210	amylin receptor signaling pathway (GO:0097647)	1	6	0.0331369865600356	0.289354401605932	0	0	35.8252252252252	122.06031121746	RAMP3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.7310	regulation of cardiac muscle hypertrophy in response to stress (GO:1903242)	1	6	0.0331369865600356	0.289354401605932	0	0	35.8252252252252	122.06031121746	TRPC3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.7410	negative regulation of morphogenesis of an epithelium (GO:1905331)	1	6	0.0331369865600356	0.289354401605932	0	0	35.8252252252252	122.06031121746	NKD1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.7510	regulation of epinephrine secretion (GO:0014060)	1	6	0.0331369865600356	0.289354401605932	0	0	35.8252252252252	122.06031121746	ADRA2B	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.7610	regulation of glutamate receptor signaling pathway (GO:1900449)	1	6	0.0331369865600356	0.289354401605932	0	0	35.8252252252252	122.06031121746	SHANK3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.7710	cholesterol import (GO:0070508)	1	6	0.0331369865600356	0.289354401605932	0	0	35.8252252252252	122.06031121746	STARD4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.7810	neurotransmitter-gated ion channel clustering (GO:0072578)	1	6	0.0331369865600356	0.289354401605932	0	0	35.8252252252252	122.06031121746	SHANK3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.7910	determination of liver left/right asymmetry (GO:0071910)	1	6	0.0331369865600356	0.289354401605932	0	0	35.8252252252252	122.06031121746	ZIC3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.8010	positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902237)	1	6	0.0331369865600356	0.289354401605932	0	0	35.8252252252252	122.06031121746	BOK	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.8110	positive regulation of granulocyte differentiation (GO:0030854)	1	6	0.0331369865600356	0.289354401605932	0	0	35.8252252252252	122.06031121746	LEF1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.8210	imitative learning (GO:0098596)	1	6	0.0331369865600356	0.289354401605932	0	0	35.8252252252252	122.06031121746	SHANK3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.8310	ruffle assembly (GO:0097178)	1	6	0.0331369865600356	0.289354401605932	0	0	35.8252252252252	122.06031121746	AIF1L	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.8410	sterol import (GO:0035376)	1	6	0.0331369865600356	0.289354401605932	0	0	35.8252252252252	122.06031121746	STARD4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.8510	positive regulation of Wnt signaling pathway, planar cell polarity pathway (GO:2000096)	1	6	0.0331369865600356	0.289354401605932	0	0	35.8252252252252	122.06031121746	NKD1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.8610	postsynaptic density assembly (GO:0097107)	1	6	0.0331369865600356	0.289354401605932	0	0	35.8252252252252	122.06031121746	SHANK3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.8710	vocal learning (GO:0042297)	1	6	0.0331369865600356	0.289354401605932	0	0	35.8252252252252	122.06031121746	SHANK3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.8810	N-acetylneuraminate catabolic process (GO:0019262)	1	6	0.0331369865600356	0.289354401605932	0	0	35.8252252252252	122.06031121746	GNPDA2	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.8910	regulation of cell growth (GO:0001558)	4	217	0.0337994715063115	0.289354401605932	0	0	3.42114414884368	11.5884761717783	SOCS2;CISH;CCDC85B;SH3BP4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.9010	phosphatidylinositol biosynthetic process (GO:0006661)	3	126	0.033878076139881	0.289354401605932	0	0	4.42268963974043	14.9707477995185	SOCS2;CISH;TTC7B	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.9110	positive regulation of protein localization to cell periphery (GO:1904377)	2	52	0.0343643993983162	0.289354401605932	0	0	7.21381818181818	24.3158633095695	RAMP3;SPTBN1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.9210	positive regulation of protein localization to plasma membrane (GO:1903078)	2	52	0.0343643993983162	0.289354401605932	0	0	7.21381818181818	24.3158633095695	RAMP3;SPTBN1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.9310	positive regulation of cell motility (GO:2000147)	4	221	0.0357766319042462	0.289354401605932	0	0	3.35739887352791	11.181683789843	RET;TIAM1;SPOCK2;LEF1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.9410	negative regulation of catecholamine secretion (GO:0033604)	1	7	0.0385530282298092	0.289354401605932	0	0	29.8528528528529	97.1925488602356	ADRA2B	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.9510	amino sugar catabolic process (GO:0046348)	1	7	0.0385530282298092	0.289354401605932	0	0	29.8528528528529	97.1925488602356	GNPDA2	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.9610	calcitonin family receptor signaling pathway (GO:0097646)	1	7	0.0385530282298092	0.289354401605932	0	0	29.8528528528529	97.1925488602356	RAMP3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.9710	determination of digestive tract left/right asymmetry (GO:0071907)	1	7	0.0385530282298092	0.289354401605932	0	0	29.8528528528529	97.1925488602356	ZIC3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.9810	regulation of non-membrane spanning protein tyrosine kinase activity (GO:1903995)	1	7	0.0385530282298092	0.289354401605932	0	0	29.8528528528529	97.1925488602356	DUSP22	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.9910	regulation of norepinephrine secretion (GO:0014061)	1	7	0.0385530282298092	0.289354401605932	0	0	29.8528528528529	97.1925488602356	ADRA2B	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.10010	photoreceptor cell differentiation (GO:0046530)	1	7	0.0385530282298092	0.289354401605932	0	0	29.8528528528529	97.1925488602356	NKD1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.10110	regulation of systemic arterial blood pressure by renin-angiotensin (GO:0003081)	1	7	0.0385530282298092	0.289354401605932	0	0	29.8528528528529	97.1925488602356	ENPEP	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.10210	gamma-delta T cell activation (GO:0046629)	1	7	0.0385530282298092	0.289354401605932	0	0	29.8528528528529	97.1925488602356	SOX13	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.10310	regulation of transforming growth factor beta activation (GO:1901388)	1	7	0.0385530282298092	0.289354401605932	0	0	29.8528528528529	97.1925488602356	LRRC32	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.10410	membrane biogenesis (GO:0044091)	1	7	0.0385530282298092	0.289354401605932	0	0	29.8528528528529	97.1925488602356	SPTBN1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.10510	tRNA transcription by RNA polymerase III (GO:0042797)	1	7	0.0385530282298092	0.289354401605932	0	0	29.8528528528529	97.1925488602356	POLR2L	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.10610	protein localization to endoplasmic reticulum exit site (GO:0070973)	1	7	0.0385530282298092	0.289354401605932	0	0	29.8528528528529	97.1925488602356	BCAP29	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.10710	regulation of cell adhesion (GO:0030155)	3	133	0.0388022847008002	0.289354401605932	0	0	4.18306280875088	13.5919262186156	RET;C2CD4B;GPR4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.10810	regulation of autophagy (GO:0010506)	4	231	0.0410079377777762	0.289354401605932	0	0	3.20786425191712	10.2458851444232	VPS29;CISD2;SH3BP4;BOK	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.10910	negative regulation of cAMP-dependent protein kinase activity (GO:2000480)	1	8	0.0439390017253453	0.289354401605932	0	0	25.5868725868726	79.9577724937765	PKIG	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.11010	negative regulation of keratinocyte proliferation (GO:0010839)	1	8	0.0439390017253453	0.289354401605932	0	0	25.5868725868726	79.9577724937765	KLF9	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.11110	neurotransmitter reuptake (GO:0098810)	1	8	0.0439390017253453	0.289354401605932	0	0	25.5868725868726	79.9577724937765	SLC29A1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.11210	excitatory synapse assembly (GO:1904861)	1	8	0.0439390017253453	0.289354401605932	0	0	25.5868725868726	79.9577724937765	SHANK3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.11310	forebrain neuron differentiation (GO:0021879)	1	8	0.0439390017253453	0.289354401605932	0	0	25.5868725868726	79.9577724937765	SHANK3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.11410	positive regulation of execution phase of apoptosis (GO:1900119)	1	8	0.0439390017253453	0.289354401605932	0	0	25.5868725868726	79.9577724937765	BOK	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.11510	snRNA transcription by RNA polymerase III (GO:0042796)	1	8	0.0439390017253453	0.289354401605932	0	0	25.5868725868726	79.9577724937765	SNAPC5	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.11610	macromolecule depalmitoylation (GO:0098734)	1	8	0.0439390017253453	0.289354401605932	0	0	25.5868725868726	79.9577724937765	LYPLA1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.11710	positive regulation of steroid biosynthetic process (GO:0010893)	1	8	0.0439390017253453	0.289354401605932	0	0	25.5868725868726	79.9577724937765	STARD4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.11810	tRNA transcription (GO:0009304)	1	8	0.0439390017253453	0.289354401605932	0	0	25.5868725868726	79.9577724937765	POLR2L	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.11910	mitochondrial RNA processing (GO:0000963)	1	8	0.0439390017253453	0.289354401605932	0	0	25.5868725868726	79.9577724937765	TRMT10A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.12010	mitochondrial tRNA processing (GO:0090646)	1	8	0.0439390017253453	0.289354401605932	0	0	25.5868725868726	79.9577724937765	TRMT10A	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.12110	vascular associated smooth muscle contraction (GO:0014829)	1	8	0.0439390017253453	0.289354401605932	0	0	25.5868725868726	79.9577724937765	EDN3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.12210	postsynaptic density organization (GO:0097106)	1	8	0.0439390017253453	0.289354401605932	0	0	25.5868725868726	79.9577724937765	SHANK3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.12310	protein depalmitoylation (GO:0002084)	1	8	0.0439390017253453	0.289354401605932	0	0	25.5868725868726	79.9577724937765	LYPLA1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.12410	response to organic cyclic compound (GO:0014070)	2	60	0.0445729443361221	0.290111312551545	0	0	6.21630094043887	19.336601211801	SOCS2;ALPL	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.12510	axonogenesis (GO:0007409)	4	240	0.0460690367710593	0.290111312551545	0	0	3.08411801632141	9.49172542678412	RET;SPTAN1;SHANK3;SPTBN1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.12610	organonitrogen compound catabolic process (GO:1901565)	2	63	0.0486560475405602	0.290111312551545	0	0	5.9096870342772	17.864860811587	ENPEP;GNPDA2	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.12710	axon regeneration (GO:0031103)	1	9	0.0492950722094505	0.290111312551545	0	0	22.3873873873874	67.3844948460412	NREP	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.12810	regulation of PERK-mediated unfolded protein response (GO:1903897)	1	9	0.0492950722094505	0.290111312551545	0	0	22.3873873873874	67.3844948460412	BOK	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.12910	positive regulation of cholesterol esterification (GO:0010873)	1	9	0.0492950722094505	0.290111312551545	0	0	22.3873873873874	67.3844948460412	STARD4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.13010	glucosamine-containing compound catabolic process (GO:1901072)	1	9	0.0492950722094505	0.290111312551545	0	0	22.3873873873874	67.3844948460412	GNPDA2	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.13110	regulation of Wnt signaling pathway, planar cell polarity pathway (GO:2000095)	1	9	0.0492950722094505	0.290111312551545	0	0	22.3873873873874	67.3844948460412	NKD1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.13210	response to vitamin (GO:0033273)	1	9	0.0492950722094505	0.290111312551545	0	0	22.3873873873874	67.3844948460412	ALPL	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.13310	response to vitamin D (GO:0033280)	1	9	0.0492950722094505	0.290111312551545	0	0	22.3873873873874	67.3844948460412	ALPL	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.13410	positive regulation of protein kinase A signaling (GO:0010739)	1	9	0.0492950722094505	0.290111312551545	0	0	22.3873873873874	67.3844948460412	RAMP3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.13510	T-helper 1 type immune response (GO:0042088)	1	9	0.0492950722094505	0.290111312551545	0	0	22.3873873873874	67.3844948460412	LEF1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.13610	regulation of bile acid biosynthetic process (GO:0070857)	1	10	0.0546214040317677	0.290111312551545	0	0	19.8988988988989	57.8526549468579	STARD4	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.13710	regulation of epithelial cell apoptotic process (GO:1904035)	1	10	0.0546214040317677	0.290111312551545	0	0	19.8988988988989	57.8526549468579	BOK	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.13810	cellular response to interleukin-4 (GO:0071353)	1	10	0.0546214040317677	0.290111312551545	0	0	19.8988988988989	57.8526549468579	LEF1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.13910	regulation of granulocyte differentiation (GO:0030852)	1	10	0.0546214040317677	0.290111312551545	0	0	19.8988988988989	57.8526549468579	LEF1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.14010	neuron projection regeneration (GO:0031102)	1	10	0.0546214040317677	0.290111312551545	0	0	19.8988988988989	57.8526549468579	NREP	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.14110	regulation of long-term synaptic depression (GO:1900452)	1	10	0.0546214040317677	0.290111312551545	0	0	19.8988988988989	57.8526549468579	SHANK3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.14210	defense response to tumor cell (GO:0002357)	1	10	0.0546214040317677	0.290111312551545	0	0	19.8988988988989	57.8526549468579	RBMS3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.14310	regulation of organ growth (GO:0046620)	1	10	0.0546214040317677	0.290111312551545	0	0	19.8988988988989	57.8526549468579	LATS2	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.14410	response to interleukin-4 (GO:0070670)	1	10	0.0546214040317677	0.290111312551545	0	0	19.8988988988989	57.8526549468579	LEF1	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.14510	lipid phosphorylation (GO:0046834)	1	10	0.0546214040317677	0.290111312551545	0	0	19.8988988988989	57.8526549468579	DGKH	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.14610	positive regulation of receptor recycling (GO:0001921)	1	10	0.0546214040317677	0.290111312551545	0	0	19.8988988988989	57.8526549468579	RAMP3	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.14710	N-acetylneuraminate metabolic process (GO:0006054)	1	10	0.0546214040317677	0.290111312551545	0	0	19.8988988988989	57.8526549468579	GNPDA2	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.14810	dephosphorylation (GO:0016311)	3	153	0.0547467668097258	0.290111312551545	0	0	3.62165137614679	10.5210311247039	NT5C;ALPL;PPM1J	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.14910	canonical Wnt signaling pathway (GO:0060070)	2	68	0.0557481068944517	0.290111312551545	0	0	5.46060606060606	15.7642882149579	LEF1;FZD6	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.1504	positive regulation of cell differentiation (GO:0045597)	4	258	0.0571911960662704	0.290111312551545	0	0	2.86293379994167	8.1918708231059	TIAM1;EDN3;LEF1;ADRA2B	GO_Biological_Process_2021	dn
GO_Biological_Process_2021.1511	synapse assembly (GO:0007416)	2	69	0.057207757413916	0.290111312551545	0	0	5.37883310719132	15.3891952891178	SPOCK2;SHANK3	GO_Biological_Process_2021	dn
